document	sentences	lista	listb	listc	listd	liste	listf	listg	co_occurrencea	co_occurrenceb	conditional_a	conditional_b	vadar_compound	1.1	1	2.1	2	3.1	3	4.1	4	5.1	5	6.1	6	7.1	7.2	7.3	7.4	7	8.1	8.2	8
doc1	for the purposes of applying paragraph 3, normal circumstances may exist in spite of the absence of diplomatic relations between the coastal state and the researching state.	False	False	False	False	False	False	False	False	False	True	True	-0.5267	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	5.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"coastal states may however in their discretion withhold their consent to the conduct of a marine scientific research project of another state or competent international organization in the exclusive economic zone or on the continental shelf of the coastal state if that project:
(a)	 is of direct significance for the exploration and exploitation of natural resources, whether living or non-living;
(b)	 involves drilling into the continental shelf, the use of explosives or the introduction of harmful substances into the marine environment;
(c)	 involves the construction, operation or use of artificial islands, installations and structures referred to in articles 60 and 80;
(d)	 contains information communicated pursuant to article 248 regarding the nature and objectives of the project which is inaccurate or if the researching state or competent international organization has outstanding obligations to the coastal state from a prior research project."	False	False	False	False	True	False	False	False	False	True	True	0.9382	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	6.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	notwithstanding the provisions of paragraph 5, coastal states may not exercise their discretion to withhold consent under subparagraph (a) of that paragraph in respect of marine scientific research projects to be undertaken in accordance with the provisions of this part on the continental shelf, beyond 200 nautical miles from the baselines from which the breadth of the territorial sea is measured, outside those specific areas which coastal states may at any time publicly designate as areas in which exploitation or detailed exploratory operations focused on those areas are occurring or will occur within a reasonable period of time.	False	False	False	False	False	False	False	False	False	True	True	0.765	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	coastal states shall give reasonable notice of the designation of such areas, as well as any modifications thereto, but shall not be obliged to give details of the operations therein.	False	False	False	False	False	False	False	False	False	True	True	0.1406	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	7.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	the provisions of paragraph 6 are without prejudice to the rights of coastal states over the continental shelf as established in article 77.	False	False	False	False	False	False	False	False	False	True	True	0.4023	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	8.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	marine scientific research activities referred to in this article shall not unjustifiably interfere with activities undertaken by coastal states in the exercise of their sovereign rights and jurisdiction provided for in this convention.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 247.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"marine scientific research projects undertaken by or under the auspices of international organizations
a coastal state which is a member of or has a bilateral agreement with an international organization, and in whose exclusive economic zone or on whose continental shelf that organization wants to carry out a marine scientific research project, directly or under its auspices, shall be deemed to have authorized the project to be carried out in conformity with the agreed specifications if that state approved the detailed project when the decision was made by the organization for the undertaking of the project, or is willing to participate in it, and has not expressed any objection within four months of notification of the project by the organization to the coastal state."	False	False	False	False	True	False	False	False	False	True	True	0.8225	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 248.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"duty to provide information to the coastal state
states and competent international organizations which intend to undertake marine scientific research in the exclusive economic zone or on the continental shelf of a coastal state shall, not less than six months in advance of the expected starting date of the marine scientific research project, provide that state with a full description of: a.	 the nature and objectives of the project; b.	 the method and means to be used, including name, tonnage, type and class of vessels and a description of scientific equipment; c.	 the precise geographical areas in which the project is to be conducted; d.	 the expected date of first appearance and final departure of the research vessels, or deployment of the equipment and its removal, as appropriate; e.	 the name of the sponsoring institution, its director, and the person in charge of the project; and f.	 the extent to which it is considered that the coastal state should be able to participate or to be represented in the project."	False	False	False	False	True	False	False	False	False	True	True	0.4215	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 249.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"duty to comply with certain conditions
1."	False	False	False	False	False	False	False	False	False	True	True	0.2732	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"states and competent international organizations when undertaking marine scientific research in the exclusive economic zone or on the continental shelf of a coastal state shall comply with the following conditions:
(a)	 ensure the right of the coastal state, if it so desires, to participate or be represented in the marine scientific research project, especially on board research vessels and other craft or scientific research installations, when practicable, without payment of any remuneration to the scientists of the coastal state and without obligation to contribute towards the costs of the project;
(b)	 provide the coastal state, at its request, with preliminary reports, as soon as practicable, and with the final results and conclusions after the completion of the research;
(c)	 undertake to provide access for the coastal state, at its request, to all data and samples derived from the marine scientific research project and likewise to furnish it with data which may be copied and samples which may be divided without detriment to their scientific value;
(d)	 if requested, provide the coastal state with an assessment of such data, samples and research results or provide assistance in their assessment or interpretation;
(e)	 ensure, subject to paragraph 2, that the research results are made internationally available through appropriate national or international channels, as soon as practicable;
(f)	 inform the coastal state immediately of any major change in the research programme;
(g)	 unless otherwise agreed, remove the scientific research installations or equipment once the research is completed."	False	False	False	False	True	False	False	False	False	True	True	0.8885	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	2.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	this article is without prejudice to the conditions established by the laws and regulations of the coastal state for the exercise of its discretion to grant or withhold consent pursuant to article 246, paragraph 5, including requiring prior agreement for making internationally available the research results of a project of direct significance for the exploration and exploitation of natural resources.	False	False	False	False	False	False	False	False	False	True	True	0.93	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 250.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"communications concerning marine scientific research projects
communications concerning the marine scientific research projects shall be made through appropriate official channels, unless otherwise agreed."	False	False	False	False	False	False	False	False	False	True	True	0.2732	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 251.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"general criteria and guidelines
states shall seek to promote through competent international organizations the establishment of general criteria and guidelines to assist states in ascertaining the nature and implications of marine scientific research."	False	False	False	False	True	False	False	False	False	True	True	0.5994	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 252.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"implied consent
states or competent international organizations may proceed with a marine scientific research project six months after the date upon which the information required pursuant to article 248 was provided to the coastal state unless within four months of the receipt of the communication containing such information the coastal state has informed the state or organization conducting the research that: a.	 it has withheld its consent under the provisions of article 246; or b.	 the information given by that state or competent international organization regarding the nature or objectives of the project does not conform to the manifestly evident facts; or c.	 it requires supplementary information relevant to conditions and the information provided for under articles 248 and 249; or d.	 outstanding obligations exist with respect to a previous marine scientific research project carried out by that state or organization, with regard to conditions established in article 249."	False	False	False	False	True	False	False	False	False	True	True	0.926	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 253.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"suspension or cessation of marine scientific research activities
1."	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"a coastal state shall have the right to require the suspension of any marine scientific research activities in progress within its exclusive economic zone or on its continental shelf if:
(a)	 the research activities are not being conducted in accordance with the information communicated as provided under article 248 upon which the consent of the coastal state was based; or
(b)	 the state or competent international organization conducting the research activities fails to comply with the provisions of article 249 concerning the rights of the coastal state with respect to the marine scientific research project."	False	False	False	False	True	False	False	False	False	True	True	0.7783	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	2.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	a coastal state shall have the right to require the cessation of any marine scientific research activities in case of any non-compliance with the provisions of article 248 which amounts to a major change in the research project or the research activities.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	3.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	a coastal state may also require cessation of marine scientific research activities if any of the situations contemplated in paragraph 1 are not rectified within a reasonable period of time.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	4.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	following notification by the coastal state of its decision to order suspension or cessation, states or competent international organizations authorized to conduct marine scientific research activities shall terminate the research activities that are the subject of such a notification.	False	False	False	False	True	False	False	False	False	True	True	0.3182	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	5.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	an order of suspension under paragraph 1 shall be lifted by the coastal state and the marine scientific research activities allowed to continue once the researching state or competent international organization has complied with the conditions required under articles 248 and 249.	False	False	False	False	True	False	False	False	False	True	True	0.3182	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 254.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"rights of neighbouring land-locked and geographically disadvantaged states
1."	False	False	False	False	False	False	False	False	False	True	True	-0.4019	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	states and competent international organizations which have submitted to a coastal state a project to undertake marine scientific research referred to in article 246, paragraph 3, shall give notice to the neighbouring land-locked and geographically disadvantaged states of the proposed research project, and shall notify the coastal state thereof.	False	False	False	False	True	False	False	False	False	True	True	-0.1027	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	2.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	after the consent has been given for the proposed marine scientific research project by the coastal state concerned, in accordance with article 246 and other relevant provisions of this convention, states and competent international organizations undertaking such a project shall provide to the neighbouring land-locked and geographically disadvantaged states, at their request and when appropriate, relevant information as specified in article 248 and article 249, paragraph 1(f).	False	False	False	False	True	False	False	False	False	True	True	0.128	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	3.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	the neighbouring land-locked and geographically disadvantaged states referred to above shall, at their request, be given the opportunity to participate, whenever feasible, in the proposed marine scientific research project through qualified experts appointed by them and not objected to by the coastal state, in accordance with the conditions agreed for the project, in conformity with the provisions of this convention, between the coastal state concerned and the state or competent international organizations conducting the marine scientific research.	False	False	False	False	True	False	False	False	False	True	True	0.5423	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	4.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	states and competent international organizations referred to in paragraph 1 shall provide to the above-mentioned land-locked and geographically disadvantaged states, at their request, the information and assistance specified in article 249, paragraph 1(d), subject to the provisions of article 249, paragraph 2.	False	False	False	False	True	False	False	False	False	True	True	-0.1027	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 255.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"measures to facilitate marine scientific research and assist research vessels
states shall endeavour to adopt reasonable rules, regulations and procedures to promote and facilitate marine scientific research conducted in accordance with this convention beyond their territorial sea and, as appropriate, to facilitate, subject to the provisions of their laws and regulations, access to their harbours and promote assistance for marine scientific research vessels which comply with the relevant provisions of this part."	False	False	False	False	False	False	False	False	False	True	True	0.7096	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 256.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"marine scientific research in the area
all states, irrespective of their geographical location, and competent international organizations have the right, in conformity with the provisions of part xi, to conduct marine scientific research in the area."	False	False	False	False	True	False	False	False	False	True	True	0.3182	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 257.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"marine scientific research in the water column beyond the exclusive economic zone
all states, irrespective of their geographical location, and competent international organizations have the right, in conformity with this convention, to conduct marine scientific research in the water column beyond the limits of the exclusive economic zone."	False	False	False	False	True	False	False	False	False	True	True	0.5106	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"section 4 - scientific research installations or equipment in the marine environment
article 258."	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"deployment and use
the deployment and use of any type of scientific research installations or equipment in any area of the marine environment shall be subject to the same conditions as are prescribed in this convention for the conduct of marine scientific research in any such area."	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 259.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"legal status
the installations or equipment referred to in this section do not possess the status of islands."	False	False	False	False	False	False	False	False	False	True	True	0.128	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	they have no territorial sea of their own, and their presence does not affect the delimitation of the territorial sea, the exclusive economic zone or the continental shelf.	False	False	False	False	False	False	False	False	False	True	True	-0.1779	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 260.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"safety zones
safety zones of a reasonable breadth not exceeding a distance of 500 metres may be created around scientific research installations in accordance with the relevant provisions of this convention."	False	False	False	False	False	False	False	False	False	True	True	0.765	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	all states shall ensure that such safety zones are respected by their vessels.	False	False	False	False	False	False	False	False	False	True	True	0.8176	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 261.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"non-interference with shipping routes
the deployment and use of any type of scientific research installations or equipment shall not constitute an obstacle to established international shipping routes."	False	False	False	False	True	False	False	False	False	True	True	0.2755	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 262.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"identification markings and warning signals
installations or equipment referred to in this section shall bear identification markings indicating the state of registry or the international organization to which they belong and shall have adequate internationally agreed warning signals to ensure safety at sea and the safety of air navigation, taking into account rules and standards established by competent international organizations."	False	False	False	False	True	False	False	False	False	True	True	0.8271	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"section 5 - responsibility and liability
article 263."	False	False	False	False	False	False	False	False	False	True	True	-0.2023	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"responsibility and liability
1."	False	False	False	False	False	False	False	False	False	True	True	-0.2023	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	states and competent international organizations shall be responsible for ensuring that marine scientific research, whether undertaken by them or on their behalf, is conducted in accordance with this convention.	False	False	False	False	True	False	False	False	False	True	True	0.6908	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	2.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	states and competent international organizations shall be responsible and liable for the measures they take in contravention of this convention in respect of marine scientific research conducted by other states, their natural or juridical persons or by competent international organizations, and shall provide compensation for damage resulting from such measures.	False	False	False	False	True	False	False	False	False	True	True	0.8074	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	3.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	states and competent international organizations shall be responsible and liable pursuant to article 235 for damage caused by pollution of the marine environment arising out of marine scientific research undertaken by them or on their behalf.	False	False	False	False	True	False	False	False	False	True	True	0.1027	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"section 6 - settlement of disputes and interim measures
article 264."	False	False	False	False	False	True	False	False	False	True	True	-0.2732	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"settlement of disputes
disputes concerning the interpretation or application of the provisions of this convention with regard to marine scientific research shall be settled in accordance with part xv, sections 2 and 3."	False	False	False	False	False	True	False	False	False	True	True	-0.4939	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 265.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"interim measures
pending settlement of a dispute in accordance with part xv, sections 2 and 3, the state or competent international organization authorized to conduct a marine scientific research project shall not allow research activities to commence or continue without the express consent of the coastal state concerned."	False	False	False	False	True	True	False	False	False	True	True	-0.4082	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"part xiv - development and transfer of marine technology
section 1 - general provisions
article 266."	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"promotion of the development and transfer of marine technology
1."	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	states, directly or through competent international organizations, shall cooperate in accordance with their capabilities to promote actively the development and transfer of marine science and marine technology on fair and reasonable terms and conditions.	False	False	False	False	True	False	False	False	False	True	True	0.8176	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	2.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	states shall promote the development of the marine scientific and technological capacity of states which may need and request technical assistance in this field, particularly developing states, including land-locked and geographically disadvantaged states, with regard to the exploration, exploitation, conservation and management of marine resources, the protection and preservation of the marine environment, marine scientific research and other activities in the marine environment compatible with this convention, with a view to accelerating the social and economic development of the developing states.	False	False	False	False	False	False	False	False	False	True	True	0.2023	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	3.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	states shall endeavour to foster favourable economic and legal conditions for the transfer of marine technology for the benefit of all parties concerned on an equitable basis.	False	False	False	False	False	False	False	False	False	True	True	0.7351	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 267.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"protection of legitimate interests
states, in promoting cooperation pursuant to article 266, shall have due regard for all legitimate interests including, inter alia, the rights and duties of holders, suppliers and recipients of marine technology."	False	False	False	False	False	False	False	False	False	True	True	0.6705	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 268.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"basic objectives
states, directly or through competent international organizations, shall promote: a.	 the acquisition, evaluation and dissemination of marine technological knowledge and facilitate access to such information and data; b.	 the development of appropriate marine technology; c.	 the development of the necessary technological infrastructure to facilitate the transfer of marine technology; d.	 the development of human resources through training and education of nationals of developing states and countries and especially the nationals of the least developed among them; e.	 international cooperation at all levels, particularly at the regional, subregional and bilateral levels."	False	False	False	False	True	False	False	False	False	True	True	0.5994	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 269.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"measures to achieve the basic objectives
in order to achieve the objectives referred to in article 268, states, directly or through competent international organizations, shall endeavour, inter alia, to: a.	 establish programmes of technical cooperation for the effective transfer of all kinds of marine technology to states which may need and request technical assistance in this field, particularly the developing land-locked and geographically disadvantaged states, as well as other developing states which have not been able either to establish or develop their own technological capacity in marine science and in the exploration and exploitation of marine resources or to develop the infrastructure of such technology; b.	 promote favourable conditions for the conclusion of agreements, contracts and other similar arrangements, under equitable and reasonable conditions; c.	 hold conferences, seminars and symposia on scientific and technological subjects, in particular on policies and methods for the transfer of marine technology; d.	 promote the exchange of scientists and of technological and other experts; e.	 undertake projects and promote joint ventures and other forms of bilateral and multilateral cooperation."	False	False	False	False	True	False	False	False	False	True	True	0.9274	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"section 2 - international cooperation
article 270."	False	False	False	False	True	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"ways and means of international cooperation
international cooperation for the development and transfer of marine technology shall be carried out, where feasible and appropriate, through existing bilateral, regional or multilateral programmes, and also through expanded and new programmes in order to facilitate marine scientific research, the transfer of marine technology, particularly in new fields, and appropriate international funding for ocean research and development."	False	False	False	False	True	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 271.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"guidelines, criteria and standards
states, directly or through competent international organizations, shall promote the establishment of generally accepted guidelines, criteria and standards for the transfer of marine technology on a bilateral basis or within the framework of international organizations and other fora, taking into account, in particular, the interests and needs of developing states."	False	False	False	False	True	False	False	False	False	True	True	0.7906	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 272.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"coordination of international programmes
in the field of transfer of marine technology, states shall endeavour to ensure that competent international organizations coordinate their activities, including any regional or global programmes, taking into account the interests and needs of developing states, particularly land-locked and geographically disadvantaged states."	False	False	False	False	True	False	False	False	False	True	True	0.4939	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 273.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"cooperation with international organizations and the authority
states shall cooperate actively with competent international organizations and the authority to encourage and facilitate the transfer to developing states, their nationals and the enterprise of skills and marine technology with regard to activities in the area."	False	False	False	False	True	False	False	False	False	True	True	0.8176	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 274.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"objectives of the authority
subject to all legitimate interests including, inter alia, the rights and duties of holders, suppliers and recipients of technology, the authority, with regard to activities in the area, shall ensure that: a.	 on the basis of the principle of equitable geographical distribution, nationals of developing states, whether coastal, land-locked or geographically disadvantaged, shall be taken on for the purposes of training as members of the managerial, research and technical staff constituted for its undertakings; b.	 the technical documentation on the relevant equipment, machinery, devices and processes is made available to all states, in particular developing states which may need and request technical assistance in this field; c.	 adequate provision is made by the authority to facilitate the acquisition of technical assistance in the field of marine technology by states which may need and request it, in particular developing states, and the acquisition by their nationals of the necessary skills and know-how, including professional training; d.	
states which may need and request technical assistance in this field, in particular developing states, are assisted in the acquisition of necessary equipment, processes, plant and other technical know-how through any financial arrangements provided for in this convention."	False	False	False	False	False	False	False	False	False	True	True	0.5719	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"section 3 - national and regional marine scientific and technological centres
article 275."	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"establishment of national centres
1."	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	states, directly or through competent international organizations and the authority, shall promote the establishment, particularly in developing coastal states, of national marine scientific and technological research centres and the strengthening of existing national centres, in order to stimulate and advance the conduct of marine scientific research by developing coastal states and to enhance their national capabilities to utilize and preserve their marine resources for their economic benefit.	False	False	False	False	True	False	False	False	False	True	True	0.9062	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	2.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	states, through competent international organizations and the authority, shall give adequate support to facilitate the establishment and strengthening of such national centres so as to provide for advanced training facilities and necessary equipment, skills and know-how as well as technical experts to such states which may need and request such assistance.	False	False	False	False	True	False	False	False	False	True	True	0.91	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	article 276.	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	"establishment of regional centres
1."	False	False	False	False	False	False	False	False	False	True	True	0.0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
doc1	states, in coordination with the competent international organizations, the authority and national marine scientific and technological research institutions, shall promote the establishment of regional marine scientific and technological research centres, particularly in developing states, in order to stimulate and advance the conduct of marine scientific research by developing states and foster the transfer of marine technology.	False	False	False	False	True	False	False	False	False	True	True	0.7269	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
